Chronicle - The MPDS,年代记：MPDS,06_Nar,NarrativeBitsStrings,编年史：MPDS,
"The first question of every newcomer in Coastal City is, no doubt, this one: ""What's with all those pipes?!"". Well, have no fear, dear tourist! There is an explanation for their existence. If you see an odd set of pipes, one that loops or turns unexpectedly it's most probably a part of the Municipal Pneumatic Delivery System, or MPDS in short. Designed by Mr. Warren, MPDS allows for fast deliveries of documents and other small items between the most important city buildings. A message travels inside the pipe, in a tube, moved by the force of rushing air. MPDS was a huge success, despite the occasional vandalism attempts. ",相信很多人第一次来海滨市都有这样的疑问：“这么多管子是用来干嘛的？！”。不用害怕，亲爱的游客！它们之所以会存在是有理由的。如果您看到那些会突然转圈或转向的奇怪管子，那很可能是城市气动运输系统的一部分，简称MPDS。由沃伦先生设计的MPDS能在重要的城市建筑间快速传递文件以及其它一些小物件。信件在大小管道内被气流推送着。撇开偶尔的人为损坏，MPDS可以说是一项巨大的成功。,06_Nar_Desc,NarrativeBitsStrings,相信所有人刚来到海滨城的第一个问题就是：“这么多管道是要做什么用的？”嗯，各位观光客，请不要恐慌！这些管道都是有用处的。如果你见到一堆有着怪异转角的奇怪管道，很可能是属于市立气动输送系统（也就是MPDS）的一部分。MPDS是由沃伦先生所设计，可以在最重要的大楼之间快速传递文件与小型物品。消息会利用气动力在管道中传递。撇开偶发的人为破坏，MPDS可说是一项重大成就。,
Veronica on Lisa,维罗妮卡谈丽莎,07_Nar,NarrativeBitsStrings,维罗妮卡谈丽莎,
"Rumour has it that Lisa is one of the best street racers in the state. She is also known for building custom bikes for herself and many others. How her father feels about this is an open question. Mr. Carvalho is a police officer. A good one, from what I gathered. They immigrated to the USA from Brazil when Lisa was just a baby and since then like so many people from the world, they have been warmly welcomed. ",据说丽莎是州里最好的街头赛车手之一。而且她在帮自己和其他人改装摩托方面也颇有名气。她父亲对她的看法依然是个谜。卡瓦略先生是位警官。而且从我收集到的情报来看，他是位好官。在丽萨还只是个婴儿的时候，他们便举家从巴西移民到美国，跟许多来自世界各地的移民一样，他们也受到了热情的欢迎。,07_Nar_Desc,NarrativeBitsStrings,据说丽莎是全州最牛的街头赛车手。她最出名的就是擅于帮自己和别人改装机车。她父亲对她的看法仍是众说纷纭。卡瓦略先生是一位警官，就我所知是一位好警察。丽莎还很小时他们便举家从巴西搬来美国。一如其他新移民一样，他们也受到热烈的欢迎。,
Chronicle - Dirigibles,年代记：飞艇,08_Nar,NarrativeBitsStrings,编年史：飞船,
"In 1932 the first dirigible connection from Coastal City, Michigan to Washington, DC was established. Dozens of new ones were introduced in the following years. It was Alexander Warren's ingenious, automated station systems set up on city rooftops that allowed for this peculiar way of transport to work so well in Coastal City. Today no one is shocked anymore when someone says ""I'm going to visit my daughter in New York"" and enters the nearest skyscraper to take an elevator to the roof. Thank you Mr. Warren!",1932年，连接着海滨市与华盛顿的第一条飞艇航线顺利落成。在随后几年，又有数十条新航线陆续加入。这都要归功于亚历山大·沃伦的巧思，搭建在城市楼顶的那些自动飞艇站系统让这种奇特的交通方式得以在海滨市内顺利运作。今天，如果有人说“我要去纽约看望我女儿”，然后转身走进最近的大楼，并搭乘电梯上了楼顶，也没人会感到惊讶。谢谢你，沃伦先生！,08_Nar_Desc,NarrativeBitsStrings,在1932年，从海滨城经密歇根到华盛顿哥伦比亚特区的第一个飞船联络线路完成建立，接下来的数年更有数十条新线路加入其中。这要归功于亚历山大·沃伦的巧思，在城市的楼顶搭建自动站台系统，是让这项独特运输方式能在海滨城顺利运行的一大功臣。如今，当有人说：“我今天要去见我住在纽约的女儿。”接着走进最近的摩天大楼并搭乘电梯直达顶楼时，大家应该都习以为常了。沃伦先生，真是万分感谢您！,
Chronicle - Coastal City,年代记：海滨市,09_Nar,NarrativeBitsStrings,编年史：海滨城,
"Coastal City, established back in 1712, is the premier city in the great state of Michigan. Located on the southern bank of Saginaw Bay, it was always considered a major industrial power in the United States. But only when a famous eccentric, urban engineer Alexander Warren became its mayor did the city really start to shine. Divided into four major districts and a dozen of smaller ones, Coastal City is home for over 7 million Americans hailing from all over the world.",海滨市，于1712年建立，是大密歇根州的首府。位于萨吉诺湾南岸的海滨市一直被认为是美国的工业重城。但直到著名怪人兼城市工程师亚历山大·沃伦当上市长后，这座城才真正开始发光发亮。海滨市分为4个大区以及12个小区，它是来自世界各地逾七百万美国人的家园。,09_Nar_Desc,NarrativeBitsStrings,海滨城是密歇根州最棒的城市，它的建城年代要回溯到1712年。它位于萨吉诺湾南岸，是美国主要的工业用电来源。但在亚历山大·沃伦这位知名的城市工程怪才担任市长职位后，这座城市才真正开始发光发热。海滨城划分成四个主要行政区和数十个小型区域，现有七百万来自世界各地在此定居的居民。,
Veronica on Halcyon Isle,维罗妮卡谈太平岛,10_Nar,NarrativeBitsStrings,维罗妮卡谈宁静岛,
"This is it! The City of the Future! The dream of Alexander Warren. Multi-layered, modern city centre with controllable traffic, automatic pressure-activated street lamp system and hundreds of other inventions made flesh. But what I love most are the Engine Angels that ""ward"" Halcyon from the west, just by the Armstrong Bridge. What a sight for the tourists...",就是它！未来都市！亚历山大·沃伦的梦想。可控交通，自动压感路灯系统以及数百项其它发明让这种多层结构的现代化城市中心焕发着活力。但我最喜欢的要数在西边“守护”着太平岛的引擎天使，就在阿姆斯特朗大桥边上。那里对游客而言简直是绝景……,10_Nar_Desc,NarrativeBitsStrings,这里就是未来城！也是亚历山大·沃伦的梦想。这座多层结构的现代城市以可控制的交通、自动压力启动街灯系统和数以百计的创新发明为主。但我最爱的，还是阿姆斯特朗桥旁“守护”着宁静岛西方的引擎天使。那里是观光客必逛的景点…,
Chronicle - City Design,年代记：城市设计,11_Nar,NarrativeBitsStrings,编年史：城市设计,
"When Alexander Warren started to modernize Coastal City he chose Halcyon Isle, then known simply as The City, to be the heart of his design. Rerouting all industrial transport underground and to the skies, he opened the streets to cars and pedestrians. Multilayered systems of moving sidewalks, escalators and even car-lifts allowed for effortless movement in this new city centre. Nearly nothing was left from the old, unremarkable design of The City. And on the rubble of the past, a shining Halcyon Isle rose to spread its wings.",当亚历山大·沃伦开始对海滨市进行现代化改造时，他选择了太平岛，也就是之后被简称为“城市”的地方，作为他设计的核心。他将所有工业运输线路重新规划至地下和天上，并把街道开放给车辆与行人。移动人行道，电梯，甚至是汽车升降梯的多层结构系统让人们能够在新都市中心间轻松移动。以前毫不起眼的城市设计已是荡然无存。一座辉煌的太平岛从过去的废墟上崛起并展翅高飞。,11_Nar_Desc,NarrativeBitsStrings,当亚历山大·沃伦为海滨城进行现代化工程时，他选择了宁静岛，并简单称之为“城市”，作为他设计的核心。他将所有地底工业运输路线重新规划并通往到天上，将街道开放给车辆和用路人。移动人行道、手扶梯和汽车升降机的多层次系统、使得往来新城市变得轻松简单。城市大多数旧有而普通系统通通被汰换掉，浴火重生的宁静岛因此得以张开双翼迎向新生。,
Randall about the Steel Rats,兰德尔谈钢鼠,12_Nar,NarrativeBitsStrings,兰德尔谈到钢铁鼠,
"Are you sure this thing's recording? Yeah, right. So I'm Randall Kaiser. Kaiser means Prince in German, you know? So that's me... Oh, you wanna know about the Rats? Okay! See, we're the real deal here! All the streets, tracks and rooftops belong to us when we ride through the city at night! Ja, when you wake up because of loud engine roaring outside your flat - that's us! Even if you live on floor seventy-five! Nowhere is out of bounds!",你确定这东西有在录吗？嗯，好。我是兰德尔·凯泽。你知道“凯泽”在德语里是“王子”的意思吗？说的就是我啦……啥，你想了解钢鼠的事？没问题！知道吗，我们可是这里的大咖！当我们行驶在夜间的城市时，所有街道、跑道以及楼顶都是我们的！对，如果你是被屋外巨大的引擎声给吵醒的话——那就是我们！即使你住在75层也不例外！没有我们去不了的地方！,12_Nar_Desc,NarrativeBitsStrings,这玩意儿真的可以录音吗？可以，很好。我是兰德尔·凯萨，知道吗？“凯萨”在德文里指的是王子，也就是敝人我啦…喔，想了解钢铁鼠吗？可以！嗯，我们是这一带的大咖！晚上你骑车经过的所有街道、轨道和屋顶都归我们管！如果你晚上被外头引擎的声浪给吵醒，那就是我们没错！即便你住在七十五楼高！也不能保证你能过得安稳！,
Veronica on Lakeport,维罗妮卡谈莱克波特,13_Nar,NarrativeBitsStrings,维罗妮卡谈湖港,
Lakeport is a strange district. Lying by the shore of Saginaw Bay it hosts both the cheap and dirty docks district and the most expensive private properties in Coastal. People pay crazy money to buy a villa with a view of the bay. Warren's restructuration of the city somehow missed Lakeport and you can still see what this city once was before the technological boom.,莱克波特是个奇怪的地区。位于萨吉诺湾沿岸的莱克波特既有脏乱差的码头区，也有海滨城最为昂贵的私人住宅。人们愿意花大价钱来买湾景房。不知为何，沃伦对城市的重构略过了莱克波特，于是乎你可以在这里看到科技爆发前的城市模样。,13_Nar_Desc,NarrativeBitsStrings,湖港是个怪异的地区。它就在萨吉诺湾的沿岸，其中同时存在廉价而污秽的船坞和海滨城最为奢华的私人住宅。人们砸大钱就为了买下坐拥海湾景致的别墅。沃伦的重建计划不知为何漏掉了湖港这一区，因此你现在还能在这里见到科技蓬勃开发之前这座城市的模样。,
Chronicle - Alexander Warren,年代记：亚历山大·沃伦,14_Nar,NarrativeBitsStrings,编年史：亚历山大·沃伦,
"A philantropist, an engineer, a man of honor and the former mayor of Coastal City. Mr. Alexander Warren was a true visionary. He dreamt about a city of the future, where the very ideas of industry and prosperity were made into reality; a beating heart of a civilization, efficiently designed and implemented into the arteries of an American city. Gathering an impressive gallery of scientists from all over the world, he took upon his shoulders to turn an ugly duckling of a city into the beautiful, technological swan that Coastal city is today.",他是慈善家，工程师，有荣誉感的人以及海滨市的前任市长。亚历山大·沃伦先生是个真正有远见的人。在他梦想的未来都市中，不仅所有工业与繁荣的想法都会化作现实，而且文明的活跃心脏也会被有效地设计与实施到美国城市的动脉中。他集结了全世界众多科学家，扛起了让丑小鸭城蜕变为白天鹅科技大都会的重担，也就是今日的海滨市。,14_Nar_Desc,NarrativeBitsStrings,亚历山大·沃伦先生是一位慈善家、工程师、有荣誉感的人以及海滨城的前任市长。他是个有着真正远见的人，梦想着打造一座未来城，让工业以及开发的构想得以实现；让文明的跃动、有效地设计出来并付诸于一座美国城市的要道中去实践。集结了世界各地的高明科学家，他以将一座丑陋的城市蜕变成美丽的科技城为己任，而造就出今日的海滨城。,
James about the Steel Rats,詹姆斯谈钢鼠,15_Nar,NarrativeBitsStrings,詹姆斯谈到钢铁鼠,
"Wasn't my idea. There were always Steel Rats in Coastal. we're just the latest edition! We don't have a beef with any other bikers; not that many of our kind here, in the north of the country... It's a good place for outsiders who just want to ride together, no quarrel with anyone. That's it.",我可不是创始人。钢鼠一直都在海滨市，我们只是最新版而已！我们和其他车手可没什么矛盾，更何况在美国北方像我们这样的人也不多……这里对于那些只想一起开车而无意与人争吵的外人来说是个好地方。就这样吧。,15_Nar_Desc,NarrativeBitsStrings,这不是我的主意。钢铁鼠一直都在海滨城活动，我们只不过是最新的成员罢了！我们看其他的飞车党都不顺眼，美国北方跟我们志同道合的人并不多…这里对于只想一起骑车兜风而无意跟别人起争执的局外人来说是个好地方，就是这样。,
Chronicle - The Event,年代记：大事件,16_Nar,NarrativeBitsStrings,编年史：事件,
"A few years ago a tragic accident happened just outside of Coastal City. A strange, yet unexplained emission of strong, electromagnetic waves scrambled the navigational tools of over three dozen civilian, military and cargo airplanes in Michigan airspace, pulling them down to the ground on the eastern outskirts of Coastal City. This strange, tragic accident prompted Mr. Warren to invest in a safer way of aerial transport.",几年前，在海滨市外发生了一起悲惨的事故。有股奇怪且无法解释的强力电磁波扰乱了36架以上的民用，军用以及货载飞机的导航系统，并把它们拉向海滨市东郊的地面。这起奇怪且悲惨的事故促使沃伦先生研究更为安全的空中运输方式。,16_Nar_Desc,NarrativeBitsStrings,几年前，海滨城外发生了一桩意外惨事。有一种不知道从哪发射出来的怪异的电磁波，使密歇根领空中三十多架民用、军用与货运飞机上的导航装置都受到了干扰，并将这些飞机带往海滨城东郊的地面上。这件怪异的意外事件进而激发了沃伦先生发明出一种更安全的空中运输方式。,
Toshi about science,小敏谈科学,17_Nar,NarrativeBitsStrings,小敏谈到科学,
"Yes, I like science. Engineering and physics are among my favourite topics. I guess, I'm the main technician in the crew; but we all work on the bikes. I'm proud of the wheelsaws the most. Such a simple, yet elegant, sufficient design! Allows them to perform incredible stunts! I think that after the Invasion all the bikers will want to have one of those! Huh? Dangerous? Well, yeah, maybe a little bit... But, what's the big deal? They're cool!",没错，我喜欢科学。工程与物理学是我最喜欢的科目。按理来说我应该是队里的主技师，不过我们全员都在做这份工作。轮锯是我最自豪的作品。它的设计可谓是简单而又不失优雅实用！有了它，他们就能表演酷炫的特技！我想经过入侵事件后所有车手都会想装这东西！哈？危险？好吧，没错，是有那么一点……不过这算多大点事？酷就完事了！,17_Nar_Desc,NarrativeBitsStrings,没错，我爱科学。而我最喜欢研究工程学和物理学。我想想，我是团体中主要的技师，但所有的机车是大家一起研发的。我对轮盘锯最为自豪。它的设计既简单又优美，但却功用十足！各种了不起的特技都难不了它！我想经过这次入侵行动后，所有的飞车党都会想要装一副吧！什么？危险吗？嗯，是啦，是有这么一点…,
Randall about rooftops,兰德尔谈楼顶,18_Nar,NarrativeBitsStrings,兰德尔谈到屋顶,
"My favourite part of all this is riding on the rooftops! It reminds me of my time in the circus! See, we use the piping systems to get to the top fast. Toshi invented these wheelsaws so we can cut into the metal and climb walls. Who would've thought they'd prove so effective against the Junkbots! Ha ha ha! We're lucky to have this kid, really...",楼顶飙车是我最爱的部分！它让我想起在马戏团的日子！看，利用这些管道系统我们能快速抵达楼顶。小敏发明的这些轮锯让我们可以切入金属并爬上墙壁。谁又想得到这东西会对废品机器人这么有效！哈哈哈！那小子简直就是我们的福星，真的……,18_Nar_Desc,NarrativeBitsStrings,讲到在屋顶骑车可以说是我的最爱！这可以让我想起在马戏团里的那段时光！我们利用管道系统快速上到楼顶。是小敏发明了这些轮盘锯，让我们能锯穿金属并攀墙而行。没想到这些东西也能有效对付拾荒机器人！说真的，有这小子加入我们真是太走运了。,
Veronica on Warrensgate,维罗妮卡谈沃伦之门,19_Nar,NarrativeBitsStrings,维罗妮卡谈沃伦门,
"Warrensgate lies in the heart of Coastal Old Town. When Warren moved all industries from Halcyon, he moved most of it here. Only a handful of people, me included, protested when the bulldozers started levelling the oldest buildings in the city. Now, all that remains is a few streets and historical elevations, barely seen between factories and foundries.",沃伦之门位于海滨市旧城区的中心地带。当沃伦把所有工业都搬离太平岛时，它们大部分都搬来了这里。在推土机开始铲平城里最古老的建筑时，只有包括我在内的少数人进行过抗议。现在保留下来的就只有少数的街道以及历史地标，它们夹杂在铸造厂和工厂中，很难被看到。,19_Nar_Desc,NarrativeBitsStrings,沃伦门就位在海滨城的旧城中心。沃伦将宁静岛上的工业搬走时，大多数工厂都在迁到了这里。在推土机将城里最老旧的建筑铲平时，只有包括我在内的少数人起身抗议。现在，这里只剩下少数被淹没在工厂和铸造厂当中的街道和历史性建筑。,
Lisa about the Steel Rats,丽莎谈钢鼠,20_Nar,NarrativeBitsStrings,丽莎谈到钢铁鼠,
"What do you mean, talk about Steel Rats? My story? What for? No, I don't wanna talk about my dad, thank you! Turn this off...! (...) Allright, allright. Ok yeah allright, I can say this - Steel Rats are my home. Steel Rats are family. You mess with one of us, you mess with the whole lot, menina! Now that's the whole story. Turn this goddamn thing off...!",你什么意思，聊聊钢鼠？我的故事？为什么要说？不，我可不想提起我老爸的事，容我谢绝！快关了这玩意……！（……）行，行。好吧，好吧，这样说吧——钢鼠是我的家，里面的成员就是我的家人。不管你惹我们谁，都是在惹我们全部人，小女孩！故事讲完了。把这狗屎玩意给我关掉……！,20_Nar_Desc,NarrativeBitsStrings,叫我聊聊钢铁鼠是什么意思？我的故事吗？关你什么事？够了，我不想谈起我爸爸！把它关掉…！（…）好吧，好，这没问题…钢铁鼠是我的家，钢铁鼠里的人是我的家人。只要惹到其中一人，就等于跟所有人都杠上了！我讲完了。快把这鬼东西给关掉…！,
Chronicle - Evacuation of the City,年代记：城市的撤离,21_Nar,NarrativeBitsStrings,编年史：城市的撤离,
"When the Junkbot Invasion started, the Town Hall ordered an unprecedented, swift evacuation of the whole city. Using the dirigible stations on roofs, the metro system and centrally controlled traffic, at least half of the seven million citizens left in a matter of hours. This proved once and for all how careful and forward thinking was Mr. Warren's design.",当废品机器人开始入侵时，市议会下达了罕见的决定，他们要迅速疏散整座城市。凭借楼顶上的飞艇站台，捷运系统以及中央控制交通，七百万市民中至少有一半人得以在数小时内撤走。这足以证明沃伦先生的设计有多么的先进和严谨。,21_Nar_Desc,NarrativeBitsStrings,当拾荒机器人入侵行动开始时，市议会下令整座城市进行史无前例的快速撤离。利用屋顶的飞船站台、捷运系统和由中央控制的交通系统进行撤离，就在数小时内，七百万的市民中至少有半数都能离开。这完全证明了沃伦先生的设计有多么的周详且先进。,
Lisa about racing,丽莎谈赛车,22_Nar,NarrativeBitsStrings,丽莎谈到赛车,
"I love racing! I miss the times when there were more bikers in Coastal. It's really hard to be the fastest when there's no one to race besides your amigos. Now, whenever I really wanna test myself I have to visit other towns. Everybody knows that Coastal is the Rats turf and that I'm the queen here. Toshiro worked miracles with my engine... Can you hear her purr? URGHH! Come on, I just can't be beaten.",我喜欢赛车！我很怀念以前海滨市有很多车手的那段时光。要是身边没有人跟你较量的话，你很难成为最快的车手。现在我要测试自己的身手就得去别的城镇了。众所周知，海滨市是钢鼠帮的地盘，而我就是这里的女王。小敏用我的引擎创造了奇迹……你能听到她的轰鸣声吗？啊！来吧，没人会是我的对手。,22_Nar_Desc,NarrativeBitsStrings,我爱赛车！也怀念海滨城里飞车党人数比现在多的时光。当很难找到同伴以外的比赛对象时，我很难成为最快的车手。现在如果我想证明自己的实力，就得到其他城里。大家都知道海滨城是钢铁鼠的地盘，而我是这里的女王。小敏把我的引擎变得超级有力…听到那隆隆声了没有？拜托，根本没人是我的对手好吗！,
James about his bike,詹姆斯谈他的摩托,23_Nar,NarrativeBitsStrings,詹姆斯谈到他的机车,
"I got this bike from a friend that was the Steel Rats' leader before me. What happened to him? Well, he died of course. No, I don't want to talk about it. He was a good man, and he died in an idiotic traffic accident. Got crushed by one of those lifted ramps they use for traffic control. The bike was pretty much busted when I stole it from Felyards, where the police dropped it after the accident. That's the whole story.",我是从一位朋友那得到这辆摩托车的，他是钢鼠帮的前任老大。他怎么了？当然是死了。不，我不想提这件事。他是个好人，他死于一起愚蠢的交通事故。是被那些他们用来控制交通的升降梯给压死的。事后警察把他的摩托丢到了菲尔亚斯，我从那偷回来的时候车子已经是破破烂烂的了。这就是整件事的来龙去脉。,23_Nar_Desc,NarrativeBitsStrings,这辆机车是我的朋友，我是从钢铁鼠的前一位老大那得到的。他怎么了吗？嗯，当然是没命了。不，我不想谈这件事。他是个好人，却因为一件愚蠢的交通事故丧命，撞死在用来控制交通的上升坡道。意外发生后警方把车子丢在菲尔亚斯，在我把车子偷回来时它其实已经撞得面目全非了。对，这就是整件事的来龙去脉。,
Veronica on Felyards,维罗妮卡谈菲尔亚斯,24_Nar,NarrativeBitsStrings,维罗妮卡谈菲尔亚斯,
"I was just a little girl when the planes crashed near the city. I still remember the sound - mom thought it's the war. Around forty planes just crashed in an empty meadow, one by one, in a single hour. It's still a mystery what happened there, though the government keeps talking about some commie space technology test. I investigated the topic myself but it remains unsolved. Twenty years ago, the so-called Felyards became the dumping spot for all kinds of unused, broken things. Car piles taller than buildings spot the seemingly infinite scrapyards like strange trees. Felyards growth remains unchecked.",飞机在城市附近坠毁时，我还只是个小女孩。我仍记得那时的响声——母亲还以为是打仗了。在一个小时内差不多有40架飞机陆续坠毁于同一片空旷的草坪上。虽然政府一直说这是阿共仔搞的空间技术实验，但那里发生了什么依旧是个谜。我曾自己做过调查，但也没有头绪。20年前，菲尔亚斯成了倾倒各种没用或损坏物品的地方。那些堆得比建筑还高的车辆就像是一棵棵怪树点缀着这片看似无边的废品场。菲尔亚斯的废品增长依然没有受到控制。,24_Nar_Desc,NarrativeBitsStrings,当那些飞机坠毁在城市近郊时，我还只是个小女孩。我还记得那些声响，妈妈还以为外头在打仗。有将近四十架飞机在短短的一小时内，一架接一架坠毁在空旷的草地中。虽然政府一直声称是太空科学试验，但当时事发的原因依旧是个谜。我自己也做了调查，但仍然没有头绪。就在二十年前，他们把一个叫做菲尔亚斯的地方用来放置所有没用或报废的物品。堆得比高楼还要高的车子，让无穷大的废料场看起来好像长满了怪异的树木。菲尔亚斯的成长目前仍无法抑制。,
Veronica about herself,维罗妮卡谈她自己,25_Nar,NarrativeBitsStrings,维罗妮卡谈她自己,
"What's to tell? Born and raised in Coastal. I have a twin sister, but she moved to Washington. I wanted to write when I was younger; did my studies in New York. There, I learned the excitement of a good journalistic investigation and the exhilaration of a printed article. With that, I came back to Coastal to stay. I work at the Coastal Post and this piece about the night of Junkbot Invasion and the Steel Rats might be my biggest story yet. And could be my gateway to a Pulitzer...",要说什么呢？我是在海滨市出生长大的，我有个双胞胎妹妹，不过她搬去华盛顿了。年轻时我很喜欢写文章；是在纽约上的学。在那里我体会到了好的新闻调查以及刊登文章能带来的乐趣。抱着这样的憧憬，我回到了海滨市。我现在在海滨报社上班，这篇关于废品机器人入侵之夜与钢鼠帮的报导或许是我写过的最重大的新闻。说不定我能凭借它拿下普利策新闻奖……,25_Nar_Desc,NarrativeBitsStrings,要说什么呢？我在海滨城出生、长大，我有个孪生姊妹，但她搬去了华盛顿。年轻时我想成为作家；求学时代是在纽约。我就是在那时发现了进行新闻调查和出版刊物的乐趣。也因此我又回到了海滨城定居。我为海滨城邮局工作，而这篇关于拾荒机器人入侵行动之夜，以及钢铁鼠的报导是我目前最大的专案。也可能将是我摘下普利策奖的踏板…,
Toshi about Junkbots,小敏谈废品机器人,26_Nar,NarrativeBitsStrings,小敏谈到拾荒机器人,
"So the Junkbots were all created and controlled by the central hive-mind set in the Orb I found, and yet they showed capability of individual behaviour as reported by our accounts, which leads to a bold but legitimate conclusion that their behavioral patterns iterated about tenfold during that single night and could gain some extreme complexity level if unchecked for a longer period of time... Aren't you writing this down?",我找到的金属球中设有中央蜂群思维，它创造并支配着所有废品机器人，但根据我们的情报，这些机器人也出现过一些个体行为，据此我们可以得出一个大胆但又合理的结论，在那天晚上，他们的行为模式迭代了约十倍，如果长时间不管的话，它们能成长到极其复杂的程度……这些你都记下来了吗？,26_Nar_Desc,NarrativeBitsStrings,拾荒机器人都是由我发现的球体利用集体中央控制的方式来创造并操纵的，根据我们的记载，它们同时也具备个别行为的能力，因此我也得出了一个大胆但合理的结论，它们的行为模式在单一个夜晚会反复约十倍，而如果长时间未经控制的话则会衍生出异常复杂的程度…你有把我讲的记下来吗？,
Veronica on Junkbot Forge,维罗妮卡谈废品机器人制造厂,27_Nar,NarrativeBitsStrings,维罗妮卡谈拾荒机器人锻造场,
"To find the Orb, the Steel Rats went through the incredible underground facility created by the Junkbots. They talk about hovering objects, strange physics, lights... Most of it collapsed after they managed to stop the invasion. Scientists and military are trying to dig there, but it's just junk and dirt now.",为了找到金属球，钢鼠们穿过了由废品机器人创造的惊人地下设施。他们说那里有悬浮的物体，神奇的物理，光线……不过这些东西在他们成功阻止入侵后几乎都毁了。科学家和军方都试过在那里进行挖掘，但现在能找到的就只有废品和尘土了。,27_Nar_Desc,NarrativeBitsStrings,为了要找到球体，钢铁鼠穿过了一个由拾荒机器人建造的惊人地底设施。它们谈及了悬浮的物体、怪异的物理现象、灯光…而这其中大部分都在他们阻止了入侵行动后毁于一旦。科学家和军方试着在当地挖掘，不过目前只找到废物跟泥土。,
Toshi on Killdozer,小敏谈杀人推土机,28_Nar,NarrativeBitsStrings,小敏谈推土机杀手,
"There was this huge robot, I think Randall called it Killdozer, I think... It's been chasing us through the City. I think... I think that the Orb ordered it to follow me. Why else would I meet it for the first time in Olbarrow, right after leaving the Nest? Hey, it's actually pretty cool that the Orb decided I'm important enough to send it's strongest creation to get me! Well, I'm glad we got away.",就是这架巨型机器人，兰德尔好像是叫它杀人推土机，好像……它追我们追了整座城。好像……好像是那颗金属球命令它来追我的。不然我怎么会刚离开鼠窝就在欧巴罗遇到它？嘿，我是觉得挺酷的啦，因为金属球认为我非常重要，所以才会派最强的机器人来抓我！还好我们能安全脱身。,28_Nar_Desc,NarrativeBitsStrings,兰德尔管这种大型机器人叫推土机杀手，我想…它一路在城市里追着我们。大概…是球体下的指令吧。为什么我刚离开鼠巢后就能在欧巴罗见到这种机器人？呃，我觉得很酷啦，因为球体觉得我是个重要的大人物，所以要派出它们最厉害的武器来对付我吧！嗯，很高兴我们能安全脱身。,
The Investigation,调查,name,SUB_CS01,深入调查,
"00:25:50|00:29:00|So, tell us. How did this all begin?",00:25:50|00:29:00|那和我们说吧，这一切都是怎么开始的？,sub_00,SUB_CS01,00:25:50|00:29:00|那，请告诉我们事情的原委？,
Prolog,序章,title,SUB_CS01,序章,
Curiosity,好奇,name,SUB_CS02,好奇驱使,
00:00:00|00:03:50|It all started a month ago...,00:00:00|00:03:50|事情得从一个月前说起……,sub_01,SUB_CS02,00:00:00|00:03:50|事情要从一个月前说起…,
"00:03:50|00:08:00|In Coastal, when you want good junk, you go to the Felyards.",00:03:50|00:08:00|在海滨市，如果你想要好的废品，就得去菲尔亚斯找。,sub_02,SUB_CS02,00:03:50|00:08:00|在海滨城，如果想找可以用的废品，就要去菲尔亚斯找。,
00:08:00|00:11:00|You'd be surprised what the city engineers dump there.,00:08:00|00:11:00|城市工程师扔在那里的东西肯定会让你目瞪口呆。,sub_03,SUB_CS02,00:08:00|00:11:00|城市工程师丢弃在那里的东西会让你目瞪口呆。,
"00:11:00|00:16:00|Pipes, cylinders, wheels, even whole engines!",00:11:00|00:16:00|什么管子，气缸，车轮，甚至连完整的引擎都有！,sub_04,SUB_CS02,00:11:00|00:16:00|有管道、汽缸、轮胎，甚至整台引擎！,
"00:16:00|00:22:38|That day, I was in the old heart of the Felyards, where no one ever goes.",00:16:00|00:22:38|那天，我去了菲尔亚斯的老中心地带，之前从来没有人去过那里。,sub_05,SUB_CS02,00:16:00|00:22:38|那天，我人在菲尔亚斯的旧中心，没人去过那地方。,
00:22:38|00:24:50|I got too careless...,00:22:38|00:24:50|我实在太大意了……,sub_06,SUB_CS02,00:22:38|00:24:50|我有点粗心大意…,
00:24:60|00:32:30|Scraps gave way under my feet. I tumbled and fell into a sinkhole. I thought I was done for...,00:24:60|00:32:30|我脚下的废品突然塌陷，我整个人都掉进了落水洞。我还以为自己就要这么完了……,sub_07,SUB_CS02,00:24:60|00:32:30|我脚下的垃圾开始下陷，我整个人掉下一个黑洞里，当时我想我应该没命了…,
"00:32:30|00:39:80|When I finally got up, I was in a dark, cold place. Somewhere deep under the scrapyard.",00:32:30|00:39:80|等我终于爬起来时才发现自己在一个又黑又冷的地方。那是废品场下方深处的某个地方。,sub_08,SUB_CS02,00:32:30|00:39:80|等到我起身后，发现自己身在一个黑暗又寒冷的地方，应该是废料场地底深处的某处。,
"00:39:80|00:50:00|And then I saw it. Dormant. Just hovering there, like if gravity was just a suggestion, not a rule.",00:39:80|00:50:00|然后我就看到了它。它就漂浮在那里休眠，似乎重力对它而言只是个选项，而不是法则。,sub_09,SUB_CS02,00:39:80|00:50:00|然后我看到了那东西。蛰伏在底下，悬浮着，好像地心引力在它身上没有作用似的。,
Chapter 1,第一章,title,SUB_CS02,第一章,
Love at First Sight,一见倾心,name,SUB_CS03,一见钟情,
"00:00:00|00:02:00|So, what did you do with it?",00:00:00|00:02:00|那你是怎么处理它的？,sub_00,SUB_CS03,00:00:00|00:02:00|后来你怎么办？,
00:03:20|00:05:80|I covered the tunnel entrance to hide it.,00:03:20|00:05:80|为了把它藏起来，我盖住了隧道的入口。,sub_01,SUB_CS03,00:03:20|00:05:80|我躲在隧道入口不让它看到。,
